frame,fss_sent_centric,sent_id,sentence,word
undergo_change,0.352603163435,FNC-0894,"Macau 's population is estimated at around 450,000 , an appallingly high figure for such a small area ; recent land reclamation has eased the situation to some extent .",eased
travel,0.0,FNC-0894,"Macau 's population is estimated at around 450,000 , an appallingly high figure for such a small area ; recent land reclamation has eased the situation to some extent .",eased
cure,0.319891352426,FNC-0894,"Macau 's population is estimated at around 450,000 , an appallingly high figure for such a small area ; recent land reclamation has eased the situation to some extent .",eased
state_of_entity,0.0,FNC-0894,"Macau 's population is estimated at around 450,000 , an appallingly high figure for such a small area ; recent land reclamation has eased the situation to some extent .",eased
experiencer_obj,0.0,FNC-0894,"Macau 's population is estimated at around 450,000 , an appallingly high figure for such a small area ; recent land reclamation has eased the situation to some extent .",eased
gizmo,0.0,FNC-0894,"Macau 's population is estimated at around 450,000 , an appallingly high figure for such a small area ; recent land reclamation has eased the situation to some extent .",eased
assistance,0.193673926585,FNC-0894,"Macau 's population is estimated at around 450,000 , an appallingly high figure for such a small area ; recent land reclamation has eased the situation to some extent .",eased
closure,0.0764008195174,FNC-2998,Large shops on the fashionable thoroughfares tend to be more expensive than smaller `` family '' shops tucked away in the side streets .,tucked
locative_relation,0.590295284902,FNC-2998,Large shops on the fashionable thoroughfares tend to be more expensive than smaller `` family '' shops tucked away in the side streets .,tucked
people,0.0,FNC-2998,Large shops on the fashionable thoroughfares tend to be more expensive than smaller `` family '' shops tucked away in the side streets .,tucked
body_movement,0.0,FNC-2998,Large shops on the fashionable thoroughfares tend to be more expensive than smaller `` family '' shops tucked away in the side streets .,tucked
placing,0.400263474372,FNC-2998,Large shops on the fashionable thoroughfares tend to be more expensive than smaller `` family '' shops tucked away in the side streets .,tucked
inchoative_attaching,0.0,FNC-2998,Large shops on the fashionable thoroughfares tend to be more expensive than smaller `` family '' shops tucked away in the side streets .,tucked
undergo_change,0.0,FNC-2998,Large shops on the fashionable thoroughfares tend to be more expensive than smaller `` family '' shops tucked away in the side streets .,tucked
manufacturing,0.0,FNC-2998,Large shops on the fashionable thoroughfares tend to be more expensive than smaller `` family '' shops tucked away in the side streets .,tucked
reshaping,0.0,FNC-2998,Large shops on the fashionable thoroughfares tend to be more expensive than smaller `` family '' shops tucked away in the side streets .,tucked
attaching,0.15140308018,FNC-2998,Large shops on the fashionable thoroughfares tend to be more expensive than smaller `` family '' shops tucked away in the side streets .,tucked
feeling,0.310274391731,FNC-2828,"Surprises spring up on all sides : new industrial complexes alongside sleepy farming villages , skyscraper towns blooming in the middle of nowhere , Hakka women in their traditional flat straw hats with hanging black curtains , water buffalo , and flashes of azalea everywhere .",Surprises
communication,0.0,FNC-2828,"Surprises spring up on all sides : new industrial complexes alongside sleepy farming villages , skyscraper towns blooming in the middle of nowhere , Hakka women in their traditional flat straw hats with hanging black curtains , water buffalo , and flashes of azalea everywhere .",Surprises
cause_change,0.0862330934499,FNC-2828,"Surprises spring up on all sides : new industrial complexes alongside sleepy farming villages , skyscraper towns blooming in the middle of nowhere , Hakka women in their traditional flat straw hats with hanging black curtains , water buffalo , and flashes of azalea everywhere .",Surprises
attack,0.0,FNC-2828,"Surprises spring up on all sides : new industrial complexes alongside sleepy farming villages , skyscraper towns blooming in the middle of nowhere , Hakka women in their traditional flat straw hats with hanging black curtains , water buffalo , and flashes of azalea everywhere .",Surprises
emotion_directed,0.276652516843,FNC-2828,"Surprises spring up on all sides : new industrial complexes alongside sleepy farming villages , skyscraper towns blooming in the middle of nowhere , Hakka women in their traditional flat straw hats with hanging black curtains , water buffalo , and flashes of azalea everywhere .",Surprises
just_found_out,0.2515161418,FNC-2828,"Surprises spring up on all sides : new industrial complexes alongside sleepy farming villages , skyscraper towns blooming in the middle of nowhere , Hakka women in their traditional flat straw hats with hanging black curtains , water buffalo , and flashes of azalea everywhere .",Surprises
undergo_change,0.0,FNC-2828,"Surprises spring up on all sides : new industrial complexes alongside sleepy farming villages , skyscraper towns blooming in the middle of nowhere , Hakka women in their traditional flat straw hats with hanging black curtains , water buffalo , and flashes of azalea everywhere .",Surprises
experiencer_obj,0.329932867922,FNC-2828,"Surprises spring up on all sides : new industrial complexes alongside sleepy farming villages , skyscraper towns blooming in the middle of nowhere , Hakka women in their traditional flat straw hats with hanging black curtains , water buffalo , and flashes of azalea everywhere .",Surprises
part_ordered_segments,0.0292523881213,FNC-2327,The White House has ordered a purge of information from government agency websites that could be exploited by terrorists seeking weapons of mass destruction .,purge
cause_change,0.34343380213,FNC-2327,The White House has ordered a purge of information from government agency websites that could be exploited by terrorists seeking weapons of mass destruction .,purge
removing,0.965315126253,FNC-2327,The White House has ordered a purge of information from government agency websites that could be exploited by terrorists seeking weapons of mass destruction .,purge
behind_the_scenes,0.0054324856259,FNC-2327,The White House has ordered a purge of information from government agency websites that could be exploited by terrorists seeking weapons of mass destruction .,purge
building,0.732831605976,FNC-1054,The following should be considered when erecting fences:,erecting
cause_to_start,0.173521202262,FNC-1054,The following should be considered when erecting fences:,erecting
body_movement,0.0,FNC-1054,The following should be considered when erecting fences:,erecting
cause_motion,0.24983860336,FNC-1054,The following should be considered when erecting fences:,erecting
manufacturing,0.261445053354,FNC-1054,The following should be considered when erecting fences:,erecting
coming_up_with,0.162396879051,FNC-1054,The following should be considered when erecting fences:,erecting
buildings,0.0924949313624,FNC-1054,The following should be considered when erecting fences:,erecting
create_physical_artwork,0.033215664938,FNC-3134,"1- The fence which is built out of bricks or concrete should be 4 meters high , then topped with one meter high barbed wire fence .",wire
